750,1628
750,685
753,309
753,484
753,532
754,1682
755,683
757,2740
759,438
760,151
763,1067
763,141
764,2068
765,2428
766,244
766,1143
767,210
767,2066
767,963
768,1776
768,892
768,1520
768,452
769,2027
769,726
770,388
770,381
771,498
772,48
773,596
774,784
775,611
775,2468
775,101
775,1189
779,1873
779,630
779,502
780,1067
780,540
781,285
782,1302
782,1855
783,2488
783,1914
783,2491
783,1071
784,482
784,778
784,337
784,786
784,1874
785,446
786,394
786,799
787,681
787,3539
788,126
788,3430
788,239
789,803
790,560
790,20
791,168
791,176
792,168
793,2144
793,176
794,523
794,534
795,543
796,248
796,1306
796,348
797,681
797,271
798,694
799,463
800,1937
800,422
800,1647
801,426
801,2039
802,1983
802,922
802,343
803,343
804,2824
804,1779
804,894
806,312
807,436
807,2094
808,744
808,591
809,676
809,167
811,498
813,874
813,886
813,1006
816,218
816,1259
817,402
818,1094
818,175
819,324
819,1526
821,901
821,655
822,392
823,93
823,1189
823,1182
825,1117
825,46
826,1306
826,885
826,927
828,102
829,635
830,420
830,780
830,784
830,338
830,798
831,209
835,1089
835,674
835,292
835,328
835,341
836,448
836,346
836,828
836,440
837,1992
837,1265
837,840
838,298
839,164
839,1276
839,184
839,188
839,2173
840,186
840,957
840,342
841,1809
841,1787
841,2468
843,322
843,846
844,1092
844,2287
845,182
845,279
846,216
847,1064
847,249
847,430
848,2529
848,298
848,1823
849,2006
851,166
851,991
852,2916
854,793
855,1728
855,38
855,1739
855,813
855,478
855,1727
857,1340
858,532
858,839
859,706
859,101
860,108
862,321
862,20
862,1
862,2775
863,1730
863,1140
863,4206
864,324
865,509
865,778
865,309
866,4065
866,386
866,3814
866,906
869,2529
870,417
870,677
870,1896
870,680
870,781
870,283
872,2720
872,1569
872,2470
872,1695
872,1692
872,1823
873,1885
875,105
876,761
877,856
877,699
878,164
879,952
879,3348
881,1254
882,1056
883,576
883,108
883,246
884,380
886,2089
886,685
887,1040
887,959
887,1629
887,271
888,104
890,1298
890,549
890,430
892,1092
894,338
894,2924
894,1221
895,1522
895,611
896,543
897,2315
897,2115
897,84
898,307
898,323
900,2504
900,3301
900,2220
900,3397
902,274
903,151
903,164
903,687
904,778
904,797
906,258
906,723
908,744
908,453
909,1912
909,4261
911,960
911,498
911,941
912,377
913,330
913,1663
915,80
916,1888
916,955
916,685
916,2342
920,1682
920,1059
920,157
920,1287
921,257
922,1601
922,1602
924,313
924,682
925,1189
925,54
926,417
926,308
926,783
927,313
929,342
930,905
930,388
930,369
931,2024
931,1814
931,119
933,525
933,534
933,1543
936,1778
936,346
936,437
937,930
939,446
941,803
942,1385
942,2058
944,736
944,641
944,702
946,1833
946,354
947,151
948,1392
948,180
951,4298
951,3692
951,1837
951,1839
951,1842
951,3860
951,1816
952,641
952,705
952,645
952,1255
952,560
953,1056
953,281
953,962
953,2060
954,512
954,793
954,522
954,1532
955,875
956,230
957,1492
958,1648
958,1340
958,965
960,937
961,258
961,1492
961,1284
961,2110
962,540
962,726
963,543
964,962
965,1130
965,70
966,2711
966,341
966,975
967,492
967,1391
968,181
970,1280
970,1661
970,1663
971,360
971,3458
971,1838
971,1903
972,1067
973,937
974,896
974,1779
974,973
975,324
976,2746
976,2758
977,1193
977,2071
977,504
977,923
977,216
978,825
979,683
979,1685
979,310
979,679
980,681
980,181
981,498
982,383
983,705
984,329
984,430
984,38
985,140
985,157
986,610
988,489
990,1921
990,2066
990,1388
990,1223
991,577
991,2166
992,1315
993,369
993,473
993,1685
993,2110
994,450
994,930
996,512
996,292
996,3175
996,684
996,436
998,4338
1000,176
1000,2066
1001,312
1001,1114
1001,324
1004,905
1004,370
1004,617
1006,744
1006,545
1006,130
1006,2115
1007,1727
1008,57
1008,332
1009,1117
1009,86
1010,970
1010,587
1010,1453
1010,54
1011,2144
1011,198
1012,312
1012,337
1012,285
1012,303
1013,1302
1014,176
1015,612
1015,534
1016,674
1016,1220
1016,1821
1016,719
1017,395
1017,900
1017,467
1018,2060
1018,4197
1019,823
1021,4195
1021,133
1021,3688
1021,4200
1021,3276
1021,159
1022,323
1022,511
1023,98
1024,336
1024,1385
1024,2648
1026,681
1026,682
1026,182
1028,489
1028,324
1029,2040
1029,2193
1029,14
1029,24
1030,337
1033,489
1035,257
1037,570
1039,151
1039,655
1040,938
1040,102
1042,2428
1042,381
1043,1049
1043,277
1044,1828
1044,4298
1044,363
1044,1836
1044,1816
1045,274
1045,292
1047,616
1047,1221
1048,2451
1049,106
1050,1582
1050,2933
1050,198
1051,3141
1053,393
1054,2451
1054,62
1055,1280
1057,1544
1057,1866
1057,307
1057,1221
1058,509
1060,1893
1060,3174
1061,221
1062,560
1062,52
1062,663
1063,2554
1064,415
1066,483
1067,1995
1068,2924
1069,447
1070,460
1071,611
1071,452
1071,1187
1071,2153
1071,2826
1071,2607
1071,1782
1072,312
1072,1543
1072,525
1072,309
1072,504
1073,2712
1073,2475
1073,3845
1073,3911
1074,682
1075,681
1076,281
1076,1450
1077,544
1077,1426
1077,806
1078,370
1079,1019
1079,1573
1080,87
1081,1628
1082,345
1082,581
1082,167
1084,419
1085,672
1085,495
1086,1673
1086,3530
1086,761
1088,540
1089,2232
1089,1310
1090,45
1092,269
1093,272
1093,1094
1094,228
1094,334
1094,1392
1094,210
1094,345
1096,736
1097,67
1100,1520
1100,444
1100,1335
1101,450
1102,641
1102,67
1102,659
1103,704
1103,58
1103,82
1106,4397
1106,2391
1107,1372
1108,2165
1108,415
1109,900
1109,711
1109,303
1109,337
1109,791
1110,384
1114,275
1115,940
1115,1711
1116,1833
1116,363
1116,1838
1116,3697
1116,1778
1116,4315
1116,350
1117,560
1119,2115
1120,400
1123,1117
1124,581
1124,334
1128,371
1129,255
1131,84
1131,989
1132,890
1133,540
1133,323
1133,923
1133,2477
1135,2529
1135,298
1135,1231
1136,329
1136,1381
1137,333
1138,1156
1138,142
1139,550
1140,402
1141,84
1142,1921
1142,1995
1144,1190
1144,543
1145,337
1145,338
1146,1956
1146,109
1146,430
1150,371
1150,395
1150,3223
1152,2746
1153,1722
1153,3340
1155,673
1155,402
1155,417
1156,858
1157,1523
1158,1489
1160,285
1161,342
1162,1133
1162,395
1162,261
1163,87
1164,896
1164,323
1164,2012
1165,3272
1166,104
1167,1430
1167,1732
1167,478
1167,1302
1168,239
1169,593
1169,3
1169,612
1170,136
1171,387
1171,2253
1172,2148
1172,1956
1175,337
1175,778
1175,307
1175,303
1177,384
1177,248
1177,84
1178,80
1178,1879
1179,201
1179,186
1179,966
1180,324
1180,190
1181,1048
1183,1489
1183,109
1183,1143
1184,395
1185,402
1185,965
1186,960
1186,1898
1186,589
1188,966
1188,271
1189,1306
1189,116
1189,734
1189,319
1191,3328
1191,1275
1192,307
1192,303
1193,239
1195,105
1197,1193
1197,543
1198,624
1199,744
1199,2115
1200,2334
1200,1231
1201,1769
1201,530
1202,553
1203,641
1203,68
1203,1655
1203,1654
1203,663
1205,940
1205,2311
1207,104
1207,681
1207,174
1208,438
1210,1112
1210,382
1214,2288
1214,1707
1214,2084
1214,216
1216,444
1218,104
1218,784
1219,360
1219,3458
1219,363
1221,711
1222,878
1223,672
1223,962
1223,676
1225,512
1225,504
1225,509
1226,1308
1226,910
1226,247
1227,1281
1227,373
1227,3230
1228,274
1230,1536
1230,744
1230,102
1231,2263
1232,543
1233,3296
1233,786
1233,324
1233,422
1234,1816
1234,3692
1234,828
1237,1385
1238,1105
1239,274
1239,182
1241,248
1242,3911
1243,308
1243,1221
1244,793
1245,313
1245,711
1246,795
1247,116
1248,272
1248,2166
1249,778
1250,1141
1251,1056
1251,344
1251,1059
1252,937
1252,132
1254,205
1256,345
1256,2110
1257,672
1257,1995
1257,343
1258,723
1259,257
1259,2965
1260,846
1261,1056
1261,827
1262,57
1262,258
1262,1062
1263,1009
1263,890
1263,444
1263,532
1265,298
1265,1231
1266,333
1266,182
1267,946
1267,187
1268,542
1269,230
1269,415
1270,545
1270,388
1270,1567
1270,119
1270,124
1270,253
1270,127
1271,384
1271,1567
1273,1690
1273,549
1273,710
1274,1450
1275,274
1275,420
1275,966
1276,1179
1278,779
1278,630
1279,248
1280,674
1280,786
1282,2291
1284,624
1284,1669
1285,281
1286,2753
1286,509
1286,1151
1287,979
1287,717
1289,649
1289,370
1289,663
1290,843
1292,995
1293,970
1298,960
1298,1092
1299,1149
1300,204
1300,733
1301,2101
1301,2070
1302,624
1302,910
1303,312
1303,793
1306,219
1306,1791
1309,440
1309,930
1309,453
1310,783
1312,1888
1312,673
1312,283
1313,181
1313,2647
1314,641
1314,67
1314,1252
1314,659
1315,176
1316,101
1317,180
1318,271
1319,371
1324,1976
1324,975
1325,1040
1326,281
1326,271
1328,258
1330,1336
1330,324
1331,344
1331,283
1331,2060
1332,457
1332,45
1333,281
1333,142
1335,4215
1336,673
1336,218
1338,1064
1338,1053
1339,2157
1339,997
1340,680
1340,1086
1341,2276
1342,1489
1344,534
1345,172
1346,312
1346,593
1346,506
1346,516
1347,914
1348,1628
1350,1924
1351,1643
1352,906
1352,437
1352,703
1353,2728
1354,2034
1354,3493
1356,90
1357,505
1357,501
1357,1030
1358,544
1359,1056
1359,1306
1359,299
1360,45
1361,1117
1361,701
1362,118
1364,823
1365,1092
1365,2613
1365,1382
1368,2303
1369,1865
1370,825
1370,98
1371,1033
1371,167
1375,681
1375,955
1376,916
1377,2281
1377,126
1377,543
1378,176
1378,218
1379,2977
1379,899
1379,1796
1380,333
1381,1520
1381,923
1383,1033
1384,142
1384,966
1386,417
1386,249
1386,685
1387,592
1388,2743
1390,1995
1391,2742
1392,649
1392,1247
1393,970
1393,106
1395,793
1397,438
1398,906
1398,251
1399,348
1400,853
1401,271
1403,1185
1403,348
1403,3102
1405,729
1406,1299
1406,460
1406,813
1406,1731
1407,298
1408,683
1409,281
1409,341
1411,1554
1411,948
1411,486
1412,1648
1412,961
1412,274
1413,993
1414,1425
1415,271
1416,274
1416,683
1416,1382
1418,1790
1418,164
1418,1094
1419,248
1419,997
1419,2071
1420,1311
1421,826
1423,218
1423,290
1423,3539
1424,184
1424,587
1424,188
1424,167
1425,257
1425,910
1426,281
1426,185
1426,582
1427,126
1429,90
1430,230
1431,928
1431,106
1432,1009
1432,890
1432,532
1432,93
1434,1590
1434,2211
1434,966
1435,312
1435,522
1435,612
1436,164
1436,1628
1437,167
1438,784
1438,1306
1438,285
1438,93
1439,1648
1439,164
1439,2061
1439,1469
1440,823
1441,705
1441,549
1442,930
1442,93
1444,512
1444,790
1445,329
1445,2103
1446,2128
1446,321
1448,858
1448,1118
1449,676
1449,333
1450,65
1450,167
1451,1340
1456,116
1456,823
1457,162
1457,1342
1458,549
1460,1306
1461,460
1462,220
1463,1248
1463,4333
1464,532
1464,734
1464,726
1464,207
1466,2053
1468,530
1468,939
1469,296
1469,673
1469,672
1470,93
1471,1489
1471,430
1472,681
1472,498
1475,906
1476,683
1476,343
1478,3192
1479,610
1479,82
1481,1206
1482,1803
1484,435
1485,65
1485,1645
1485,575
1486,182
1488,673
1488,298
1489,2746
1489,933
1490,275
1490,323
1491,717
1491,702
1492,545
1494,343
1496,1984
1497,487
1498,1617
1499,2089
1499,685
1500,153
1501,151
1502,1722
1503,298
1504,168
1504,181
1505,1630
1505,2551
1507,1464
1507,2342
1508,896
1508,843
1511,417
1511,684
1513,319
1514,341
1515,856
1516,371
1517,257
1517,682
1517,283
1517,791
1518,2753
1519,191
1520,731
1521,436
1521,191
1522,672
1522,1092
1524,1643
1524,460
1525,41
1525,1628
1525,249
1525,334
1526,916
1527,220
1529,1056
1529,153
1530,995
1531,102
1531,938
1531,80
1531,374
1531,890
1532,1971
1532,165
1534,377
1534,37
1535,900
1536,931
1536,2893
1536,1841
1536,1779
1536,374
1536,348
1537,323
1537,1182
1538,581
1539,257
1540,1401
1540,916
1540,623
1541,929
1541,86
1542,723
1542,116
1543,374
1544,234
1546,1161
1546,540
1547,901
1548,210
1549,357
1554,737
1554,460
1555,2174
1556,184
1556,899
1557,164
1560,898
1560,381
1561,4
1563,3480
1563,37
1564,616
1564,777
1564,2746
1565,186
1565,164
1566,2144
1567,1771
1571,512
1571,779
1571,1874
1571,1461
1571,1468
1571,1693
1573,512
1573,414
1574,41
1574,906
1576,1336
1578,1572
1578,933
1578,4263
1578,395
1578,84
1580,281
1580,188
1582,1346
1582,2260
1583,232
1586,543
1587,48
1587,358
1589,369
1589,258
1589,388
1589,2253
1590,1056
1590,761
1590,345
1591,176
1592,498
1592,942
1595,104
1596,731
1599,560
1599,659
1599,2372
1599,1182
1600,489
1600,685
1601,4360
1601,4398
1602,251
1602,997
1604,180
1605,828
1606,207
1608,191
1608,197
1608,1934
1608,1231
1609,132
1610,420
1612,1648
1612,489
1612,1382
1613,371
1613,3223
1614,1156
1614,255
1616,448
1616,1833
1616,930
1616,1778
1617,3706
1617,187
1617,141
1617,4478
1618,3622
1618,302
1620,723
1620,343
1621,731
1622,718
1623,186
1623,167
1624,901
1625,3334
1626,1231
1629,116
1630,388
1631,3603
1632,191
1633,298
1633,1221
1635,402
1638,2598
1639,204
1640,1164
1640,45
1642,271
1643,963
1644,1340
1645,3090
1646,208
1646,683
1649,1995
1649,269
1650,800
1650,6
1651,181
1651,582
1651,271
1652,341
1654,257
1654,3836
1655,384
1655,1921
1655,1385
1656,176
1657,689
1657,582
1657,4191
1658,81
1660,1001
1660,1489
1660,1385
1661,896
1661,592
1661,2152
1663,9
1666,970
1666,1779
1667,826
1667,182
1670,568
1670,41
1671,498
1671,1094
1672,82
1675,260
1675,109
1675,438
1676,1393
1676,2573
1677,2486
1678,452
1678,2886
1678,592
1678,894
1678,1779
1678,1182
1679,113
1680,1519
1680,592
1680,596
1680,444
1680,893
1682,438
1683,672
1683,965
1684,3458
1684,1839
1685,299
1685,323
1685,2011
1687,2502
1689,1200
1689,164
1690,176
1690,587
1690,279
1690,271
1691,292
1691,284
1692,587
1693,460
1693,1302
1695,482
1696,744
1696,319
1697,498
1697,955
1697,191
1698,649
1698,82
1698,101
1701,387
1701,933
1704,1520
1704,346
1704,1779
1704,374
1705,3751
1707,448
1709,966
1709,279
1710,1629
1710,181
1711,482
1711,620
1711,511
1712,1450
1712,444
1712,330
1713,341
1715,645
1715,710
1716,3898
1716,210
1716,1388
1716,3764
1717,142
1718,114
1719,2024
1719,769
1719,1634
1719,2239
1720,1382
1722,1976
1722,82
1723,990
1724,334
1724,901
1724,430
1726,3347
1726,3998
1727,448
1729,672
1731,1421
1731,3502
1731,1679
1733,784
1733,218
1733,1221
1733,182
1735,728
1735,923
1736,430
1739,357
1739,2367
1742,420
1743,372
1744,1392
1744,209
1744,210
1744,4085
1744,1398
1745,504
1745,482
1746,1153
1749,737
1749,3658
1749,735
1749,743
1750,2089
1751,1638
1752,444
1752,613
1753,220
1753,151
1755,1988
1755,182
1756,248
1757,249
1757,90
1759,257
1759,1143
1760,1056
1763,1056
1763,330
1763,2075
1764,1996
1764,989
1765,171
1766,2060
1766,2061
1767,57
1767,1290
1767,251
1767,118
1768,220
1768,151
1769,1426
1769,910
1770,164
1770,133
1771,337
1771,298
1771,899
1772,892
1772,890
1772,1236
1772,542
1773,3426
1773,1855
1775,370
1775,460
1776,324
1777,982
1778,1280
1778,1302
1780,937
1780,725
1781,610
1781,1187
1781,1519
1781,1522
1781,444
1784,907
1786,957
1786,181
1787,1336
1787,509
1788,1520
1788,892
1788,612
1790,1984
1790,489
1792,2081
1792,1066
1792,1297
1792,1855
1793,370
1794,252
1795,245
1798,1056
1799,826
1799,1828
1800,722
1801,446
1802,187
1802,957
1802,342
1803,433
1804,3334
1807,460
1807,370
1807,1299
1807,1208
1807,1727
1808,734
1809,1520
1810,419
1810,388
1812,197
1815,312
1815,102
1816,1682
1817,251
1817,2407
1819,975
1821,184
1821,345
1821,589
1822,298
1822,324
1823,495
1825,649
1826,1888
1826,682
1827,457
1827,1315
1827,1732
1828,257
1828,251
1831,258
1832,345
1832,2108
1832,2878
1833,248
1834,929
1835,377
1835,37
1836,188
1836,901
1836,135
1837,672
1839,255
1840,778
1840,230
1840,783
1841,753
1841,1522
1841,1785
1841,1526
1842,3397
1843,388
1843,262
1843,617
1843,110
1843,245
1844,1919
1845,313
1845,17
1849,2310
1849,439
1850,730
1850,1114
1852,321
1853,614
1853,2455
1854,900
1856,962
1857,609
1857,1767
1858,2200
1858,3539
1858,582
1859,1449
1862,2466
1862,1115
1862,1356
1863,1685
1863,511
1864,151
1866,298
1868,191
1869,635
1869,827
1871,1777
1871,1182
1874,659
1874,701
1874,702
1877,1002
1877,3377
1877,2106
1877,2603
1879,2302
1882,266
1882,1014
1883,1470
1884,109
1884,388
1884,997
1884,247
1885,448
1885,450
1885,2307
1885,939
1885,1809
1886,2208
1886,955
1886,198
1888,117
1888,437
1888,989
1888,703
1889,723
1890,1280
1890,1682
1890,1208
1891,33
